EMPLOYER_CANONICAL,total_filings,mba_relevant_filings,certified,new_position_share,median_annual_wage,any_willful_violator,any_h1b_dependent,mba_share
AllianceBernstein L.P.,95,44,0.9894736842105263,0.3894736842105263,130000.0,False,False,0.4631578947368421
Eastman Chemical Company,39,18,1.0,0.4358974358974359,121700.0,False,False,0.46153846153846156
International Quality Homecare Corporation,39,18,1.0,0.8974358974358975,47403.0,False,False,0.46153846153846156
Heidi Health Corp.,26,12,1.0,0.8076923076923077,90000.0,False,False,0.46153846153846156
NCL (Bahamas) Ltd.,26,12,1.0,0.5769230769230769,140000.0,False,False,0.46153846153846156
Pella Corporation,26,12,1.0,0.38461538461538464,104988.0,False,False,0.46153846153846156
"Compass Group USA, Inc.",102,47,1.0,0.5686274509803921,105000.0,False,False,0.46078431372549017
"GitHub, Inc.",37,17,1.0,0.5945945945945946,190240.0,False,False,0.4594594594594595
"Wyze Labs, Inc.",37,17,1.0,0.6216216216216216,129400.0,False,False,0.4594594594594595
Brex Inc.,61,28,1.0,0.6557377049180327,179982.0,False,False,0.45901639344262296
DIMENSIONAL FUND ADVISORS LP,61,28,1.0,0.36065573770491804,137500.0,False,False,0.45901639344262296
"Abnormal AI, Inc.",24,11,1.0,0.6666666666666666,208000.0,False,False,0.4583333333333333
Saint-Gobain Performance Plastics Corporation,24,11,1.0,0.4166666666666667,109845.5,False,False,0.4583333333333333
"Warp Drive, Inc.",24,11,1.0,0.7916666666666666,190000.0,False,False,0.4583333333333333
"Upgrade, Inc.",83,38,1.0,0.40963855421686746,147077.0,False,False,0.4578313253012048
"Daikin Comfort Technologies Manufacturing, L.P.",35,16,1.0,0.34285714285714286,114730.0,False,False,0.45714285714285713
"comScore, Inc.",35,16,1.0,0.2571428571428571,106750.0,False,False,0.45714285714285713
"TheMathCompany, Inc.",81,37,1.0,0.6666666666666666,145000.0,False,False,0.4567901234567901
"Fluor Enterprises, Inc.",92,42,1.0,0.5652173913043478,109365.5,False,False,0.45652173913043476
"BeOne Medicines USA, Inc.",46,21,0.9782608695652174,0.3695652173913043,176424.0,False,False,0.45652173913043476
"CALIFORNIA CREATIVE SOLUTIONS, INC.",125,57,1.0,0.6,94328.0,False,False,0.456
Deutsche Bank,1077,491,1.0,0.5227483751160631,130000.0,False,False,0.4558960074280409
THE CAPITAL MARKETS COMPANY,68,31,1.0,0.5588235294117647,123656.0,False,False,0.45588235294117646
Global Life Sciences Solutions USA LLC,33,15,1.0,0.5454545454545454,113850.0,False,False,0.45454545454545453
SILVERXIS INC,33,15,1.0,0.5454545454545454,102000.0,False,False,0.45454545454545453
City of Boston Treasury Division,22,10,1.0,0.9090909090909091,79996.8,False,False,0.45454545454545453
Earnest LLC,22,10,1.0,0.7727272727272727,217500.0,False,False,0.45454545454545453
"Fuyao Automotive North America, Inc.",22,10,1.0,0.6818181818181818,73212.1,False,False,0.45454545454545453
"Gotion, Inc.",22,10,1.0,0.7272727272727273,95766.5,False,False,0.45454545454545453
"Stride, Inc.",22,10,0.9545454545454546,0.09090909090909091,135000.0,False,False,0.45454545454545453
XINQI LLC,22,10,1.0,1.0,82763.2,False,False,0.45454545454545453
"ExlService.com, LLC",711,323,0.9901547116736991,0.6118143459915611,114948.5,False,False,0.4542897327707454
Axtria INC,201,91,1.0,0.20398009950248755,129000.0,False,False,0.4527363184079602
BioMarin Pharmaceutical Inc.,42,19,1.0,0.42857142857142855,131560.0,False,False,0.4523809523809524
"InvaGen Pharmaceuticals, Inc.",73,33,1.0,0.7534246575342466,99749.95999999999,False,False,0.4520547945205479
GLOBAL ATLANTIC FINANCIAL COMPANY,62,28,0.9838709677419355,0.3548387096774194,141887.86,False,False,0.45161290322580644
Morgan Stanley,2153,970,0.9990710636321412,0.5095215977705527,163000.0,False,False,0.4505341384115188
"Flextronics International USA, Inc.",80,36,1.0,0.5125,120000.0,False,False,0.45
"SIEMENS ENERGY, INC.",196,88,1.0,0.5918367346938775,122130.0,False,False,0.4489795918367347
"Imprint Payments, Inc.",29,13,1.0,0.5517241379310345,220000.0,False,False,0.4482758620689655
PRICELINE.COM LLC,29,13,1.0,0.034482758620689655,179982.0,False,False,0.4482758620689655
"Decagon AI, Inc.",38,17,1.0,0.9736842105263158,221000.0,False,False,0.4473684210526316
"S&P OpCo, LLC",38,17,1.0,0.47368421052631576,160000.0,False,False,0.4473684210526316
"Zendesk, Inc.",94,42,1.0,0.4148936170212766,175000.0,False,False,0.44680851063829785
"Clearwater Analytics, LLC",65,29,1.0,0.6461538461538462,82243.0,False,False,0.4461538461538462
Mizuho Americas Services LLC,92,41,1.0,0.5978260869565217,160000.0,False,False,0.44565217391304346
Wellington Management Company LLP,101,45,1.0,0.3069306930693069,165000.0,False,False,0.44554455445544555
"Akuna Capital, LLC",90,40,1.0,0.5333333333333333,140000.0,False,False,0.4444444444444444
"HANWHA Q CELLS GEORGIA, INC.",63,28,1.0,0.9682539682539683,65000.0,False,False,0.4444444444444444
"SPi Global US, Inc.",36,16,1.0,1.0,125000.0,False,False,0.4444444444444444
"NESTLE USA, INC",27,12,1.0,0.5925925925925926,146576.65,False,False,0.4444444444444444
"Johnson & Johnson Services, Inc.",97,43,1.0,0.30927835051546393,159850.0,False,False,0.44329896907216493
"Fanatics Retail Group Fulfillment, LLC",70,31,1.0,0.32857142857142857,174474.12,False,False,0.44285714285714284
Havix Group Inc.,52,23,0.9615384615384616,0.8269230769230769,70000.0,False,False,0.4423076923076923
"Chen Tech, LLC",25,11,1.0,0.36,125000.0,False,False,0.44
Lennox Industries Inc.,25,11,1.0,0.6,91770.0,False,False,0.44
"BLEND360, LLC",57,25,1.0,0.45614035087719296,111779.0,False,False,0.43859649122807015
ABB Inc.,162,71,0.9938271604938271,0.691358024691358,102712.5,False,False,0.4382716049382716
"AUS Merchant Services, Inc.",32,14,1.0,0.875,132579.0,False,False,0.4375
KAYAK Software Corporation,32,14,1.0,0.5625,118684.5,False,False,0.4375
Secretariat Advisors LLC,32,14,1.0,0.8125,105000.0,False,False,0.4375
Webcor Construction LP,32,14,1.0,0.5625,135699.0,False,False,0.4375
InnovAccer Inc.,55,24,1.0,0.7090909090909091,150000.0,False,False,0.43636363636363634
"Corpay, Inc.",39,17,1.0,0.358974358974359,135697.54,False,False,0.4358974358974359
Otis Elevator Company,39,17,1.0,0.358974358974359,127878.0,False,False,0.4358974358974359
"Attentive Mobile, Inc.",62,27,1.0,0.8870967741935484,227500.0,False,False,0.43548387096774194
"SE2, LLC",69,30,1.0,0.2608695652173913,102388.01999999999,False,False,0.43478260869565216
"Amadeus North America, Inc.",46,20,1.0,0.6304347826086957,138578.0,False,False,0.43478260869565216
Beyond Finance LLC,46,20,1.0,0.6304347826086957,137550.0,False,False,0.43478260869565216
"Everquote, Inc.",23,10,1.0,0.6086956521739131,102856.0,False,False,0.43478260869565216
Poshmark Inc.,23,10,1.0,0.34782608695652173,195599.5,False,False,0.43478260869565216
Saks & Company LLC,23,10,1.0,0.391304347826087,159442.49,False,False,0.43478260869565216
The Toronto-Dominion Bank,23,10,1.0,0.4782608695652174,200000.0,False,False,0.43478260869565216
"AES Clean Energy Services, LLC",53,23,1.0,0.5660377358490566,115731.0,False,False,0.4339622641509434
ROYAL CARIBBEAN CRUISES LTD.,53,23,1.0,0.660377358490566,132629.0,False,False,0.4339622641509434
"Acumen Solutions, Inc.",30,13,1.0,0.6666666666666666,193000.0,False,False,0.43333333333333335
INTELLIPRO SERVICE INC.,30,13,1.0,0.8333333333333334,152000.0,False,False,0.43333333333333335
"Pharmaceutical Research Associates, Inc.",30,13,1.0,0.16666666666666666,129459.0,False,False,0.43333333333333335
"XL GLOBAL SERVICES, INC.",30,13,1.0,0.5,133980.0,False,False,0.43333333333333335
HSBC Technology & Services (USA) Inc.,88,38,1.0,0.29545454545454547,145630.0,False,False,0.4318181818181818
Swiss Re America Holding Corporation,51,22,1.0,0.43137254901960786,122574.5,False,False,0.43137254901960786
"eHealthInsurance Services, Inc.",51,22,1.0,0.35294117647058826,149968.0,False,False,0.43137254901960786
"Flagstar Bank, NA",58,25,1.0,0.41379310344827586,130482.5,False,False,0.43103448275862066
"CareSource Management Services, LLC",79,34,1.0,0.35443037974683544,131279.93,False,False,0.43037974683544306
Biogen Inc.,161,69,1.0,0.4782608695652174,137224.0,False,False,0.42857142857142855
"Avis Budget Car Rental, LLC",49,21,1.0,0.673469387755102,108150.0,False,False,0.42857142857142855
"ExodusPoint Capital Management, LP",49,21,1.0,0.7551020408163265,151819.0,False,False,0.42857142857142855
Logitech Inc.,49,21,1.0,0.42857142857142855,149177.0,False,False,0.42857142857142855
AESC US LLC,42,18,1.0,0.8333333333333334,160000.0,False,False,0.42857142857142855
AMERICAN TOWER CORPORATION,42,18,1.0,0.23809523809523808,157628.18,False,False,0.42857142857142855
Uber Freight US LLC,103,44,1.0,0.3883495145631068,175009.5,False,False,0.42718446601941745
"Guardant Health, Inc.",68,29,1.0,0.29411764705882354,169977.5,False,False,0.4264705882352941
S&P Global Inc.,68,29,1.0,0.4852941176470588,153750.0,False,False,0.4264705882352941
"Takeda Pharmaceuticals USA, Inc.",68,29,1.0,0.4411764705882353,165360.0,False,False,0.4264705882352941
"NextEra Energy Project Management, LLC",54,23,1.0,0.3888888888888889,140000.0,False,False,0.42592592592592593
Linde Inc.,33,14,1.0,0.36363636363636365,122526.72,False,False,0.42424242424242425
Teachers Insurance and Annuity Association of America (TIAA),33,14,1.0,0.06060606060606061,120359.5,False,False,0.42424242424242425
"NBCUniversal Media, LLC",111,47,1.0,0.2972972972972973,149890.5,False,False,0.42342342342342343
"Siemens Mobility, Inc.",137,58,1.0,0.5766423357664233,120000.0,False,False,0.4233576642335766
Ingram Micro Inc.,156,66,0.9871794871794872,0.40384615384615385,131560.0,False,False,0.4230769230769231
Jabil Inc.,104,44,1.0,0.5192307692307693,116156.0,False,False,0.4230769230769231
Infinity Tech Group Inc.,52,22,1.0,0.7307692307692307,92404.0,False,False,0.4230769230769231
"Burns & McDonnell Western Enterprises, Inc",26,11,1.0,0.15384615384615385,141483.0,False,False,0.4230769230769231
HNI Corporation,26,11,1.0,0.4230769230769231,128066.0,False,False,0.4230769230769231
"PNK Connections, LLC",26,11,1.0,0.9230769230769231,71448.0,False,False,0.4230769230769231
SBA Acquisition Group,26,11,1.0,0.8461538461538461,83227.0,False,False,0.4230769230769231
Sanhua International Inc.,26,11,1.0,0.6923076923076923,75600.0,False,False,0.4230769230769231
"Veza Technologies, Inc.",26,11,1.0,0.9230769230769231,208750.0,False,False,0.4230769230769231
"WuXi Biologics USA, LLC",71,30,1.0,0.5352112676056338,117540.8,False,False,0.4225352112676056
SharkNinja Operating LLC,90,38,1.0,0.7333333333333333,120000.0,False,False,0.4222222222222222
"MOLINA HEALTHCARE, INC.",93,39,0.978494623655914,0.25806451612903225,146341.0,False,False,0.41935483870967744
ATLANTICUS SERVICES CORPORATION,31,13,1.0,0.6774193548387096,112194.0,False,False,0.41935483870967744
Dynatrace LLC,31,13,1.0,0.3548387096774194,100227.0,False,False,0.41935483870967744
Sally Beauty Supply LLC,31,13,1.0,0.3870967741935484,144330.58500000002,False,False,0.41935483870967744
Veolia North America LLC,31,13,1.0,0.5161290322580645,108197.44,False,False,0.41935483870967744
Elise A.I. Technologies Corp.,74,31,1.0,0.8648648648648649,129230.0,False,False,0.4189189189189189
Kraft Foods Group Brands LLC,36,15,1.0,0.6111111111111112,110000.0,False,False,0.4166666666666667
"Marelli North America, Inc.",36,15,1.0,0.7222222222222222,120000.0,False,False,0.4166666666666667
"Admarketplace, Inc.",24,10,1.0,0.4583333333333333,92400.0,False,False,0.4166666666666667
Baylor Scott & White Health,24,10,1.0,0.625,101233.0,False,False,0.4166666666666667
"Five Below, Inc.",24,10,1.0,0.5416666666666666,155210.0,False,False,0.4166666666666667
"Rocket Software, Inc.",24,10,1.0,0.6666666666666666,156000.0,False,False,0.4166666666666667
"E2 Consulting Engineers, Inc.",53,22,1.0,0.32075471698113206,119995.2,False,False,0.41509433962264153
Herc Rentals Employee Services LLC,41,17,1.0,0.4878048780487805,133256.25,False,False,0.4146341463414634
Kite Pharma Inc.,87,36,1.0,0.5747126436781609,131009.0,False,False,0.41379310344827586
CSL Behring L.L.C.,58,24,1.0,0.41379310344827586,151687.5,False,False,0.41379310344827586
OPELSOFT LLC,29,12,1.0,0.896551724137931,86559.3,False,False,0.41379310344827586
Penske Logistics LLC,46,19,0.9565217391304348,0.30434782608695654,124200.0,False,False,0.41304347826086957
Home Depot Management Company LLC,555,229,1.0,0.31351351351351353,140000.0,False,False,0.4126126126126126
Illinois Tool Works Inc.,51,21,1.0,0.5882352941176471,95000.0,False,False,0.4117647058823529
"Honeywell International, Inc.",343,141,1.0,0.46647230320699706,153000.0,False,False,0.4110787172011662
ONEUS Technologies LLC,56,23,1.0,0.5714285714285714,71822.0,False,False,0.4107142857142857
TransUnion LLC,234,96,1.0,0.2264957264957265,119558.0,False,False,0.41025641025641024
"GoodLeap, LLC",39,16,0.9487179487179487,0.8717948717948718,145000.0,False,False,0.41025641025641024
GREENSKY MANAGEMENT COMPANY LLC,66,27,1.0,0.3333333333333333,138300.0,False,False,0.4090909090909091
PMG Worldwide LLC,44,18,1.0,0.5909090909090909,93566.0,False,False,0.4090909090909091
TIFFANY & CO.,44,18,1.0,0.36363636363636365,150000.0,False,False,0.4090909090909091
"The PNC Financial Services Group, Inc.",174,71,1.0,0.3333333333333333,125000.0,False,False,0.40804597701149425
Bayer CropScience LP,54,22,1.0,0.5,138719.95,False,False,0.4074074074074074
"Fitch Ratings, Inc.",54,22,1.0,0.2222222222222222,147150.0,False,False,0.4074074074074074
Helen of Troy Nevada Corporation,27,11,1.0,0.5185185185185185,141516.84999999998,False,False,0.4074074074074074
"Seatrium LeTourneau USA, Inc.",27,11,1.0,1.0,72737.5,False,False,0.4074074074074074
"WYNDHAM HOTEL GROUP, LLC",27,11,1.0,0.2222222222222222,141169.6,False,False,0.4074074074074074
Rokt US Corp.,113,46,1.0,0.6017699115044248,140338.0,False,False,0.40707964601769914
Adyen N.V.,64,26,1.0,0.578125,130707.0,False,False,0.40625
"NATIONAL GRID USA SERVICE COMPANY, INC.",64,26,1.0,0.40625,144590.0,False,False,0.40625
"Zoetis, Inc.",185,75,1.0,0.3675675675675676,128461.0,False,False,0.40540540540540543
Arch Capital Services LLC,37,15,1.0,0.40540540540540543,155250.0,False,False,0.40540540540540543
The Nature Conservancy,37,15,1.0,0.43243243243243246,106870.0,False,False,0.40540540540540543
Dell,859,348,0.9976717112922002,0.3853317811408615,161822.01,False,False,0.4051222351571595
Circle Internet Management Services LLC,42,17,1.0,0.9761904761904762,187500.0,False,False,0.40476190476190477
Mesabi Metallics Company LLC,42,17,1.0,1.0,78000.0,False,False,0.40476190476190477
BNP Paribas RCC Inc.,99,40,1.0,0.45454545454545453,160000.0,False,False,0.40404040404040403
"Coupa Software, Inc.",67,27,1.0,0.22388059701492538,158330.0,False,False,0.40298507462686567
Lenovo Global Technology (United States) Inc,67,27,1.0,0.7313432835820896,109262.0,False,False,0.40298507462686567
Bechtel Energy Inc.,107,43,1.0,0.5514018691588785,157032.0,False,False,0.40186915887850466
Ralph Lauren Corporation,85,34,1.0,0.3411764705882353,150000.0,False,False,0.4
"ALTAIR ENGINEERING, INC.",45,18,1.0,0.13333333333333333,114691.0,False,False,0.4
UNUM Group,45,18,1.0,0.26666666666666666,122762.0,False,False,0.4
TripAdvisor LLC,40,16,1.0,0.175,142201.0,False,False,0.4
"McDermott, Inc.",30,12,1.0,0.5666666666666667,174267.39,False,False,0.4
National Instruments Corporation,30,12,1.0,0.4666666666666667,150907.47,False,False,0.4
"Sunbelt Rentals, Inc.",30,12,1.0,0.26666666666666666,130915.0,False,False,0.4
ARi Holdings LLC,25,10,1.0,1.0,69680.0,False,False,0.4
"AssureCare, LLC",25,10,0.96,0.28,131624.88,False,False,0.4
EVE ENERGY US HOLDING LLC,25,10,1.0,1.0,53206.0,False,False,0.4
Envogue International LLC,25,10,1.0,0.68,82500.0,False,False,0.4
"Ivalua, Inc.",25,10,1.0,0.36,141565.5,False,False,0.4
"Mail Media, Inc.",25,10,1.0,0.68,69981.5,False,False,0.4
Rite Software Solutions & Services LLC,25,10,1.0,0.68,130000.0,False,False,0.4
"Scale AI, Inc.",173,69,1.0,0.8786127167630058,180000.0,False,False,0.3988439306358382
Xebia USA Inc.,93,37,1.0,0.46236559139784944,105248.0,False,False,0.3978494623655914
"Siemens Industry, Inc.",255,101,0.996078431372549,0.5333333333333333,122445.0,False,False,0.396078431372549
ECONTENTI INC,101,40,1.0,0.45544554455445546,92341.8,False,False,0.39603960396039606
"ICU Medical, Inc.",43,17,1.0,0.23255813953488372,115566.0,False,False,0.3953488372093023
Brightspeed Management LLC,33,13,1.0,0.8181818181818182,163147.5,False,False,0.3939393939393939
"Progyny, Inc.",33,13,1.0,0.48484848484848486,177700.0,False,False,0.3939393939393939
"TTEC DIGITAL, LLC",33,13,1.0,0.18181818181818182,134388.48,False,False,0.3939393939393939
"GROUP 1001 RESOURCES, LLC",28,11,1.0,0.75,115000.0,False,False,0.39285714285714285
"Mellanox Technologies, Inc.",28,11,1.0,0.5714285714285714,148000.0,False,False,0.39285714285714285
Sprinklr Inc.,28,11,1.0,0.6071428571428571,140000.0,False,False,0.39285714285714285
"Saama Technologies, LLC",107,42,0.9906542056074766,0.22429906542056074,125000.0,False,False,0.3925233644859813
Siemens Corporation,79,31,1.0,0.7341772151898734,149833.625,False,False,0.3924050632911392
"AMERICAN HONDA MOTOR CO., INC.",51,20,1.0,0.6274509803921569,115000.0,False,False,0.39215686274509803
"Argano, LLC",46,18,1.0,0.34782608695652173,164401.0,False,False,0.391304347826087
"Faire Wholesale, Inc.",46,18,1.0,0.7391304347826086,211536.0,False,False,0.391304347826087
UKG Inc.,46,18,1.0,0.41304347826086957,156930.8,False,False,0.391304347826087
Liberty Mutual Group Inc.,82,32,1.0,0.3902439024390244,134436.0,False,False,0.3902439024390244
"Intelliswift Software, Inc.",41,16,1.0,0.6341463414634146,139349.5,False,False,0.3902439024390244
"Harman Becker Automotive Systems, Inc.",100,39,1.0,0.36,144114.5,False,False,0.39
"Gilead Sciences, Inc.",442,172,0.997737556561086,0.5497737556561086,137218.0,False,False,0.3891402714932127
GAVS Technologies NA Inc,90,35,1.0,0.6444444444444445,91749.0,False,False,0.3888888888888889
Deckers Outdoor Corporation,36,14,1.0,0.3888888888888889,140000.0,False,False,0.3888888888888889
"American Airlines, Inc.",715,278,0.9986013986013986,0.4727272727272727,105997.0,False,False,0.3888111888111888
Genpact LLC,381,148,1.0,0.5643044619422573,125000.0,False,False,0.3884514435695538
"World Wide Technology Holding Company, LLC",103,40,1.0,0.46601941747572817,130000.0,False,False,0.3883495145631068
Maplebear Inc.,281,109,1.0,0.5231316725978647,190000.0,False,False,0.3879003558718861
NewRez LLC,49,19,1.0,0.2653061224489796,133575.0,False,False,0.3877551020408163
Frontier Airlines,62,24,1.0,0.3064516129032258,246979.19999999998,False,False,0.3870967741935484
"Saviynt, Inc.",132,51,1.0,0.4621212121212121,126942.0,False,False,0.38636363636363635
East West Bank,70,27,1.0,0.38571428571428573,150000.24,False,False,0.38571428571428573
"Tyson Foods, Inc.",70,27,1.0,0.5142857142857142,99604.0,False,False,0.38571428571428573
TE Connectivity Corporation,192,74,1.0,0.4427083333333333,121070.5,False,False,0.3854166666666667
"RingCentral, Inc.",96,37,1.0,0.375,177550.0,False,False,0.3854166666666667
